geom,intersection_lat,intersection_lon,year,st_asgeojson,biccol,pedcol,bickill,pedkill,ambiccol,pmbiccol,ampedcol,pmpedcol,ambickill,pmbickill,ampedkill,pmpedkill,street_names,bicinj,pedinj,ambicinj,pmbicinj,ampedinj,pmpedinj
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2010,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",2,0,0,0,1,1,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",2,0,1,1,0,0
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2011,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",3,0,0,0,1,2,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",3,0,1,2,0,0
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2012,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",4,1,0,0,1,3,0,1,0,0,0,0,"['14TH ST', 'VALENCIA ST']",4,1,1,3,0,1
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2013,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",2,1,0,0,2,0,0,1,0,0,0,0,"['14TH ST', 'VALENCIA ST']",2,1,2,0,0,1
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2014,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",3,0,0,0,1,2,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",3,0,1,2,0,0
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2015,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",1,0,0,0,1,0,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2016,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",4,0,0,0,2,2,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",4,0,2,2,0,0
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2017,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",6,0,0,0,2,4,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",6,0,2,4,0,0
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2018,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",4,0,0,0,1,3,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",4,0,1,3,0,0
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2019,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",3,1,0,0,0,3,0,1,0,0,0,0,"['14TH ST', 'VALENCIA ST']",3,1,0,3,0,1
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2021,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",0,1,0,0,0,0,0,1,0,0,0,0,"['14TH ST', 'VALENCIA ST']",0,1,0,0,0,1
POINT(-122.422199174 37.7681396833),37.7681396833,-122.422199174,2022,"{""type"":""Point"",""coordinates"":[-122.422199174,37.7681396833]}",1,0,0,0,1,0,0,0,0,0,0,0,"['14TH ST', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.422218291 37.7455788136),37.7455788136,-122.422218291,2008,"{""type"":""Point"",""coordinates"":[-122.422218291,37.7455788136]}",0,1,0,0,0,0,0,1,0,0,0,0,"['28TH ST', 'GUERRERO ST', 'SAN JOSE AVE']",0,1,0,0,0,1
POINT(-122.422218291 37.7455788136),37.7455788136,-122.422218291,2014,"{""type"":""Point"",""coordinates"":[-122.422218291,37.7455788136]}",1,0,0,0,1,0,0,0,0,0,0,0,"['28TH ST', 'GUERRERO ST', 'SAN JOSE AVE']",1,0,1,0,0,0
POINT(-122.422218291 37.7455788136),37.7455788136,-122.422218291,2015,"{""type"":""Point"",""coordinates"":[-122.422218291,37.7455788136]}",0,1,0,0,0,0,0,1,0,0,0,0,"['28TH ST', 'GUERRERO ST', 'SAN JOSE AVE']",0,1,0,0,0,1
POINT(-122.422229368 37.7731517442),37.7731517442,-122.422229368,2013,"{""type"":""Point"",""coordinates"":[-122.422229368,37.7731517442]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GOUGH ST', 'HAIGHT ST']",0,1,0,0,0,1
POINT(-122.422229368 37.7731517442),37.7731517442,-122.422229368,2017,"{""type"":""Point"",""coordinates"":[-122.422229368,37.7731517442]}",1,0,0,0,0,1,0,0,0,0,0,0,"['GOUGH ST', 'HAIGHT ST']",1,0,0,1,0,0
POINT(-122.422229368 37.7731517442),37.7731517442,-122.422229368,2021,"{""type"":""Point"",""coordinates"":[-122.422229368,37.7731517442]}",1,0,0,0,0,1,0,0,0,0,0,0,"['GOUGH ST', 'HAIGHT ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2008,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2009,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,1,0,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2010,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",2,0,0,0,0,2,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",2,0,0,2,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2011,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2015,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2017,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2018,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2019,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",3,0,0,0,0,3,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",3,0,0,3,0,0
POINT(-122.422258155 37.7687541441),37.7687541441,-122.422258155,2020,"{""type"":""Point"",""coordinates"":[-122.422258155,37.7687541441]}",1,0,0,0,0,1,0,0,0,0,0,0,"['BROSNAN ST', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422258248 37.7600509591),37.7600509591,-122.422258248,2010,"{""type"":""Point"",""coordinates"":[-122.422258248,37.7600509591]}",1,0,0,0,0,1,0,0,0,0,0,0,"['19TH ST', 'LAPIDGE ST']",1,0,0,1,0,0
POINT(-122.422286646 37.7817518045),37.7817518045,-122.422286646,2006,"{""type"":""Point"",""coordinates"":[-122.422286646,37.7817518045]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FRANKLIN ST', 'TURK ST']",0,1,0,0,0,1
POINT(-122.422286646 37.7817518045),37.7817518045,-122.422286646,2009,"{""type"":""Point"",""coordinates"":[-122.422286646,37.7817518045]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FRANKLIN ST', 'TURK ST']",0,1,0,0,0,1
POINT(-122.422286646 37.7817518045),37.7817518045,-122.422286646,2013,"{""type"":""Point"",""coordinates"":[-122.422286646,37.7817518045]}",0,1,0,0,0,0,0,1,0,0,0,0,"['FRANKLIN ST', 'TURK ST']",0,1,0,0,0,1
POINT(-122.422286646 37.7817518045),37.7817518045,-122.422286646,2019,"{""type"":""Point"",""coordinates"":[-122.422286646,37.7817518045]}",1,0,0,0,1,0,0,0,0,0,0,0,"['FRANKLIN ST', 'TURK ST']",1,0,1,0,0,0
POINT(-122.422286646 37.7817518045),37.7817518045,-122.422286646,2021,"{""type"":""Point"",""coordinates"":[-122.422286646,37.7817518045]}",0,1,0,0,0,0,1,0,0,0,0,0,"['FRANKLIN ST', 'TURK ST']",0,1,0,0,1,0
POINT(-122.422308303 37.769277686),37.769277686,-122.422308303,2011,"{""type"":""Point"",""coordinates"":[-122.422308303,37.769277686]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CLINTON PARK', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422308303 37.769277686),37.769277686,-122.422308303,2013,"{""type"":""Point"",""coordinates"":[-122.422308303,37.769277686]}",0,1,0,1,0,0,1,0,0,0,1,0,"['CLINTON PARK', 'VALENCIA ST']",0,0,0,0,0,0
POINT(-122.422308303 37.769277686),37.769277686,-122.422308303,2014,"{""type"":""Point"",""coordinates"":[-122.422308303,37.769277686]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CLINTON PARK', 'VALENCIA ST']",0,1,0,0,0,1
POINT(-122.422308303 37.769277686),37.769277686,-122.422308303,2022,"{""type"":""Point"",""coordinates"":[-122.422308303,37.769277686]}",1,0,0,0,1,0,0,0,0,0,0,0,"['CLINTON PARK', 'VALENCIA ST']",1,0,1,0,0,0
POINT(-122.422310655 37.7463765199),37.7463765199,-122.422310655,2006,"{""type"":""Point"",""coordinates"":[-122.422310655,37.7463765199]}",1,0,0,0,1,0,0,0,0,0,0,0,"['DUNCAN ST', 'GUERRERO ST']",1,0,1,0,0,0
POINT(-122.422310655 37.7463765199),37.7463765199,-122.422310655,2012,"{""type"":""Point"",""coordinates"":[-122.422310655,37.7463765199]}",1,0,0,0,0,1,0,0,0,0,0,0,"['DUNCAN ST', 'GUERRERO ST']",1,0,0,1,0,0
POINT(-122.422312068 37.77361913),37.77361913,-122.422312068,2006,"{""type"":""Point"",""coordinates"":[-122.422312068,37.77361913]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GOUGH ST', 'ROSE ST']",0,1,0,0,0,1
POINT(-122.422312068 37.77361913),37.77361913,-122.422312068,2007,"{""type"":""Point"",""coordinates"":[-122.422312068,37.77361913]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GOUGH ST', 'ROSE ST']",0,1,0,0,0,1
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2006,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,3,0,0,0,0,2,1,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,3,0,0,2,1
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2007,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",1,0,0,1,0,0
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2008,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2009,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,3,0,0,0,0,1,2,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,3,0,0,1,2
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2010,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,1,0,0,1,0
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2011,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,5,0,0,0,0,1,4,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,5,0,0,1,4
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2012,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,3,0,0,0,0,0,3,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,3,0,0,0,3
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2014,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",1,1,0,0,0,1,0,1,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",1,1,0,1,0,1
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2015,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,1,0,0,1,0
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2016,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.422328955 37.7903696595),37.7903696595,-122.422328955,2018,"{""type"":""Point"",""coordinates"":[-122.422328955,37.7903696595]}",0,3,0,0,0,0,1,2,0,0,0,0,"['CALIFORNIA ST', 'VAN NESS AVE']",0,3,0,0,1,2
POINT(-122.42233695 37.7987615791),37.7987615791,-122.42233695,2014,"{""type"":""Point"",""coordinates"":[-122.42233695,37.7987615791]}",0,1,0,0,0,0,0,1,0,0,0,0,"['POLK ST', 'UNION ST']",0,1,0,0,0,1
POINT(-122.42233695 37.7987615791),37.7987615791,-122.42233695,2016,"{""type"":""Point"",""coordinates"":[-122.42233695,37.7987615791]}",0,1,0,0,0,0,1,0,0,0,0,0,"['POLK ST', 'UNION ST']",0,1,0,0,1,0
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2006,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",2,0,0,0,0,2,0,0,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",2,0,0,2,0,0
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2007,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",2,0,0,0,0,2,0,0,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",2,0,0,2,0,0
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2008,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",5,1,0,0,2,3,0,1,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",5,1,2,3,0,1
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2009,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",2,0,0,0,0,2,0,0,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",2,0,0,2,0,0
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2010,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",6,0,0,0,1,5,0,0,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",6,0,1,5,0,0
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2011,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",3,2,0,0,0,3,1,1,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",3,2,0,3,1,1
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2012,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",2,4,0,0,0,2,2,2,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",2,4,0,2,2,2
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2013,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",1,0,0,0,0,1,0,0,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2014,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",1,1,0,0,1,0,0,1,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",1,1,1,0,0,1
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2015,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",0,1,0,0,0,0,0,1,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",0,1,0,0,0,1
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2016,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",1,1,0,0,0,1,1,0,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",1,1,0,1,1,0
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2017,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",0,1,0,0,0,0,0,1,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",0,1,0,0,0,1
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2019,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",2,1,0,0,0,2,0,1,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",2,1,0,2,0,1
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2021,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",1,1,0,0,0,1,0,1,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",1,1,0,1,0,1
POINT(-122.422364819 37.769867698),37.769867698,-122.422364819,2022,"{""type"":""Point"",""coordinates"":[-122.422364819,37.769867698]}",1,0,0,0,0,1,0,0,0,0,0,0,"['DUBOCE AVE', 'VALENCIA ST']",1,0,0,1,0,0
POINT(-122.42236646 37.7417604887),37.7417604887,-122.42236646,2016,"{""type"":""Point"",""coordinates"":[-122.42236646,37.7417604887]}",0,1,0,0,0,0,0,1,0,0,0,0,"['KINGSTON ST', 'MISSION ST']",0,1,0,0,0,1
POINT(-122.42236646 37.7417604887),37.7417604887,-122.42236646,2017,"{""type"":""Point"",""coordinates"":[-122.42236646,37.7417604887]}",1,0,0,0,0,1,0,0,0,0,0,0,"['KINGSTON ST', 'MISSION ST']",1,0,0,1,0,0
POINT(-122.422369494 37.7822192377),37.7822192377,-122.422369494,2020,"{""type"":""Point"",""coordinates"":[-122.422369494,37.7822192377]}",1,0,0,0,1,0,0,0,0,0,0,0,"['FRANKLIN ST', 'LARCH ST']",1,0,1,0,0,0
POINT(-122.422383536 37.7471719151),37.7471719151,-122.422383536,2013,"{""type"":""Point"",""coordinates"":[-122.422383536,37.7471719151]}",0,1,0,0,0,0,0,1,0,0,0,0,"['27TH ST', 'GUERRERO ST']",0,1,0,0,0,1
POINT(-122.422383536 37.7471719151),37.7471719151,-122.422383536,2018,"{""type"":""Point"",""coordinates"":[-122.422383536,37.7471719151]}",1,0,0,0,1,0,0,0,0,0,0,0,"['27TH ST', 'GUERRERO ST']",1,0,1,0,0,0
POINT(-122.422407117 37.7740849751),37.7740849751,-122.422407117,2008,"{""type"":""Point"",""coordinates"":[-122.422407117,37.7740849751]}",0,1,0,0,0,0,0,1,0,0,0,0,"['GOUGH ST', 'PAGE ST']",0,1,0,0,0,1
POINT(-122.422407117 37.7740849751),37.7740849751,-122.422407117,2012,"{""type"":""Point"",""coordinates"":[-122.422407117,37.7740849751]}",1,0,0,0,1,0,0,0,0,0,0,0,"['GOUGH ST', 'PAGE ST']",1,0,1,0,0,0
POINT(-122.422407117 37.7740849751),37.7740849751,-122.422407117,2014,"{""type"":""Point"",""coordinates"":[-122.422407117,37.7740849751]}",1,0,0,0,1,0,0,0,0,0,0,0,"['GOUGH ST', 'PAGE ST']",1,0,1,0,0,0
POINT(-122.422407117 37.7740849751),37.7740849751,-122.422407117,2017,"{""type"":""Point"",""coordinates"":[-122.422407117,37.7740849751]}",1,0,0,0,1,0,0,0,0,0,0,0,"['GOUGH ST', 'PAGE ST']",1,0,1,0,0,0
POINT(-122.422407117 37.7740849751),37.7740849751,-122.422407117,2022,"{""type"":""Point"",""coordinates"":[-122.422407117,37.7740849751]}",1,1,0,0,1,0,0,1,0,0,0,0,"['GOUGH ST', 'PAGE ST']",1,1,1,0,0,1
POINT(-122.42241142 37.7616502201),37.7616502201,-122.42241142,2019,"{""type"":""Point"",""coordinates"":[-122.42241142,37.7616502201]}",1,0,0,0,0,1,0,0,0,0,0,0,"['18TH ST', 'LAPIDGE ST']",1,0,0,1,0,0
POINT(-122.422438846 37.7447587963),37.7447587963,-122.422438846,2013,"{""type"":""Point"",""coordinates"":[-122.422438846,37.7447587963]}",1,2,0,0,0,1,0,2,0,0,0,0,"['SAN JOSE AVE', 'VALLEY ST']",1,2,0,1,0,2
POINT(-122.422463744 37.7826853684),37.7826853684,-122.422463744,2010,"{""type"":""Point"",""coordinates"":[-122.422463744,37.7826853684]}",1,1,0,0,0,1,1,0,0,0,0,0,"['EDDY ST', 'FRANKLIN ST']",1,1,0,1,1,0
POINT(-122.422463744 37.7826853684),37.7826853684,-122.422463744,2011,"{""type"":""Point"",""coordinates"":[-122.422463744,37.7826853684]}",1,1,0,0,0,1,0,1,0,0,0,0,"['EDDY ST', 'FRANKLIN ST']",1,1,0,1,0,1
POINT(-122.422463744 37.7826853684),37.7826853684,-122.422463744,2012,"{""type"":""Point"",""coordinates"":[-122.422463744,37.7826853684]}",0,1,0,0,0,0,0,1,0,0,0,0,"['EDDY ST', 'FRANKLIN ST']",0,1,0,0,0,1
POINT(-122.422463744 37.7826853684),37.7826853684,-122.422463744,2013,"{""type"":""Point"",""coordinates"":[-122.422463744,37.7826853684]}",0,1,0,0,0,0,1,0,0,0,0,0,"['EDDY ST', 'FRANKLIN ST']",0,1,0,0,1,0
POINT(-122.422463744 37.7826853684),37.7826853684,-122.422463744,2014,"{""type"":""Point"",""coordinates"":[-122.422463744,37.7826853684]}",1,0,0,0,0,1,0,0,0,0,0,0,"['EDDY ST', 'FRANKLIN ST']",1,0,0,1,0,0
POINT(-122.422463744 37.7826853684),37.7826853684,-122.422463744,2017,"{""type"":""Point"",""coordinates"":[-122.422463744,37.7826853684]}",0,1,0,0,0,0,1,0,0,0,0,0,"['EDDY ST', 'FRANKLIN ST']",0,1,0,0,1,0
POINT(-122.422463744 37.7826853684),37.7826853684,-122.422463744,2018,"{""type"":""Point"",""coordinates"":[-122.422463744,37.7826853684]}",0,1,0,0,0,0,0,1,0,0,0,0,"['EDDY ST', 'FRANKLIN ST']",0,1,0,0,0,1
POINT(-122.422463744 37.7826853684),37.7826853684,-122.422463744,2022,"{""type"":""Point"",""coordinates"":[-122.422463744,37.7826853684]}",1,2,0,0,0,1,0,2,0,0,0,0,"['EDDY ST', 'FRANKLIN ST']",1,2,0,1,0,2
POINT(-122.422472989 37.7178873784),37.7178873784,-122.422472989,2019,"{""type"":""Point"",""coordinates"":[-122.422472989,37.7178873784]}",0,1,0,0,0,0,1,0,0,0,0,0,"['BRAZIL AVE', 'MANSELL ST']",0,1,0,0,1,0
POINT(-122.422487364 37.7480134498),37.7480134498,-122.422487364,2006,"{""type"":""Point"",""coordinates"":[-122.422487364,37.7480134498]}",0,1,0,0,0,0,1,0,0,0,0,0,"['CESAR CHAVEZ ST', 'GUERRERO ST']",0,1,0,0,1,0
POINT(-122.422487364 37.7480134498),37.7480134498,-122.422487364,2009,"{""type"":""Point"",""coordinates"":[-122.422487364,37.7480134498]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'GUERRERO ST']",1,0,0,1,0,0
POINT(-122.422487364 37.7480134498),37.7480134498,-122.422487364,2011,"{""type"":""Point"",""coordinates"":[-122.422487364,37.7480134498]}",1,0,0,0,1,0,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'GUERRERO ST']",1,0,1,0,0,0
POINT(-122.422487364 37.7480134498),37.7480134498,-122.422487364,2012,"{""type"":""Point"",""coordinates"":[-122.422487364,37.7480134498]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'GUERRERO ST']",1,0,0,1,0,0
POINT(-122.422487364 37.7480134498),37.7480134498,-122.422487364,2014,"{""type"":""Point"",""coordinates"":[-122.422487364,37.7480134498]}",1,1,0,0,1,0,0,1,0,0,0,0,"['CESAR CHAVEZ ST', 'GUERRERO ST']",1,1,1,0,0,1
POINT(-122.422487364 37.7480134498),37.7480134498,-122.422487364,2015,"{""type"":""Point"",""coordinates"":[-122.422487364,37.7480134498]}",1,0,0,0,0,1,0,0,0,0,0,0,"['CESAR CHAVEZ ST', 'GUERRERO ST']",1,0,0,1,0,0
POINT(-122.422487364 37.7480134498),37.7480134498,-122.422487364,2016,"{""type"":""Point"",""coordinates"":[-122.422487364,37.7480134498]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CESAR CHAVEZ ST', 'GUERRERO ST']",0,1,0,0,0,1
POINT(-122.422487364 37.7480134498),37.7480134498,-122.422487364,2018,"{""type"":""Point"",""coordinates"":[-122.422487364,37.7480134498]}",0,1,0,0,0,0,0,1,0,0,0,0,"['CESAR CHAVEZ ST', 'GUERRERO ST']",0,1,0,0,0,1
POINT(-122.42250219 37.7745509315),37.7745509315,-122.42250219,2012,"{""type"":""Point"",""coordinates"":[-122.42250219,37.7745509315]}",0,1,0,0,0,0,1,0,0,0,0,0,"['GOUGH ST', 'LILY ST']",0,1,0,0,1,0
POINT(-122.42250219 37.7745509315),37.7745509315,-122.42250219,2015,"{""type"":""Point"",""coordinates"":[-122.42250219,37.7745509315]}",0,1,0,0,0,0,1,0,0,0,0,0,"['GOUGH ST', 'LILY ST']",0,1,0,0,1,0
POINT(-122.422514944 37.7912888912),37.7912888912,-122.422514944,2008,"{""type"":""Point"",""coordinates"":[-122.422514944,37.7912888912]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SACRAMENTO ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.422514944 37.7912888912),37.7912888912,-122.422514944,2009,"{""type"":""Point"",""coordinates"":[-122.422514944,37.7912888912]}",1,0,0,0,0,1,0,0,0,0,0,0,"['SACRAMENTO ST', 'VAN NESS AVE']",1,0,0,1,0,0
POINT(-122.422514944 37.7912888912),37.7912888912,-122.422514944,2010,"{""type"":""Point"",""coordinates"":[-122.422514944,37.7912888912]}",0,1,0,0,0,0,1,0,0,0,0,0,"['SACRAMENTO ST', 'VAN NESS AVE']",0,1,0,0,1,0
POINT(-122.422514944 37.7912888912),37.7912888912,-122.422514944,2011,"{""type"":""Point"",""coordinates"":[-122.422514944,37.7912888912]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SACRAMENTO ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.422514944 37.7912888912),37.7912888912,-122.422514944,2012,"{""type"":""Point"",""coordinates"":[-122.422514944,37.7912888912]}",0,1,0,0,0,0,1,0,0,0,0,0,"['SACRAMENTO ST', 'VAN NESS AVE']",0,1,0,0,1,0
POINT(-122.422514944 37.7912888912),37.7912888912,-122.422514944,2014,"{""type"":""Point"",""coordinates"":[-122.422514944,37.7912888912]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SACRAMENTO ST', 'VAN NESS AVE']",0,1,0,0,0,1
POINT(-122.422514944 37.7912888912),37.7912888912,-122.422514944,2016,"{""type"":""Point"",""coordinates"":[-122.422514944,37.7912888912]}",0,1,0,0,0,0,0,1,0,0,0,0,"['SACRAMENTO ST', 'VAN NESS AVE']",0,1,0,0,0,1
